coords
"34.16,-118.58"
"34.04,-118.23"
"34.19,-118.66"
"33.93,-118.23"
"34.12,-118.37"
"33.93,-118.38"
"34.66,-118.12"
"34.16,-118.6"
"34.1,-118.17"
"34.06,-118.29"
"34.16,-118.63"
"34.17,-118.65"
"34.28,-118.36"
"33.85,-118.08"
"33.78,-118.24"
"34.31,-118.47"
"34.11,-118.3"
"33.99,-118.27"
"34.25,-118.52"
"33.9,-118.4"
"33.97,-118.4"
"34.15,-118.3"
"33.99,-118.47"
"34.13,-118.37"
"34.28,-118.43"
"34.26,-118.29"
"34.24,-118.43"
"34.21,-118.58"
"34.0,-118.33"
"33.78,-118.14"
"34.26,-118.61"
"34.07,-118.38"
"34.23,-118.51"
"33.73,-118.32"
"34.21,-118.34"
"34.22,-118.37"
"34.19,-118.38"
"34.23,-118.38"
"34.14,-118.19"
"34.18,-118.63"
"33.99,-118.42"
"34.1,-118.19"
"33.99,-118.24"
"34.24,-118.61"
"34.17,-118.3"
"34.62,-118.18"
"34.27,-118.55"
"33.88,-118.4"
"34.16,-118.53"
"34.26,-118.45"
"34.1,-117.76"
"34.07,-118.36"
"34.19,-118.45"
"34.23,-118.45"
"33.82,-118.31"
"34.11,-118.26"
"34.21,-118.49"
"34.04,-118.47"
"33.96,-118.41"
"34.12,-118.25"
"34.05,-118.26"
"34.16,-118.62"
"34.6,-118.18"
"34.09,-118.18"
"33.8,-118.29"
"34.25,-118.53"
"33.76,-118.3"
"34.59,-118.15"
"34.12,-118.19"
"33.97,-118.39"
"34.23,-118.43"
"34.21,-118.59"
"34.26,-118.51"
"34.05,-118.25"
"33.96,-118.3"
"33.71,-118.3"
"34.13,-118.45"
"33.79,-118.27"
"34.29,-118.58"
"34.16,-118.45"
"34.0,-118.41"
"34.65,-118.25"
"34.08,-118.55"
"33.95,-118.13"
"34.18,-118.41"
"34.29,-118.42"
"33.77,-118.3"
"34.11,-118.35"
"34.17,-118.58"
"34.15,-118.44"
"34.03,-118.22"
"34.09,-118.29"
"34.04,-118.44"
"34.17,-118.52"
"34.31,-118.45"
"34.33,-118.44"
"33.96,-118.24"
"33.86,-118.3"
"33.99,-118.44"
"33.89,-118.16"
"33.87,-118.22"
"34.0,-118.26"
"33.74,-118.31"
"34.27,-118.57"
"34.21,-118.38"
"34.06,-118.5"
"34.05,-118.53"
"34.21,-118.51"
"34.09,-118.35"
"34.14,-118.08"
"34.07,-118.31"
"34.2,-118.47"
"34.02,-118.22"
"34.17,-118.23"
"34.27,-118.29"
"34.02,-118.33"
"34.1,-118.39"
"33.9,-118.28"
"33.89,-118.29"
"34.19,-118.6"
"34.12,-118.32"
"34.16,-118.51"
"34.18,-118.47"
"33.83,-118.23"
"33.84,-118.31"
"33.9,-118.26"
"34.03,-118.5"
"34.28,-118.47"
"34.32,-118.41"
"34.06,-118.33"
"34.15,-118.57"
"34.06,-118.27"
"34.71,-118.09"
"34.3,-118.41"
"33.99,-118.31"
"33.96,-118.27"
"33.91,-118.28"
"34.18,-118.57"
"34.02,-118.49"
"34.15,-118.33"
"34.1,-118.37"
"34.17,-118.63"
"34.1,-118.45"
"34.16,-118.54"
"33.97,-118.34"
"34.19,-118.41"
"34.29,-118.46"
"33.8,-118.22"
"34.07,-118.5"
"34.01,-118.43"
"34.22,-118.56"
"34.22,-118.6"
"34.17,-118.56"
"34.01,-118.31"
"34.3,-118.51"
"33.75,-118.28"
"34.21,-118.55"
"33.93,-118.28"
"34.09,-118.33"
"33.9,-118.32"
"34.08,-118.34"
"34.0,-118.44"
"34.27,-118.37"
"34.2,-118.4"
"34.14,-118.6"
"34.24,-118.49"
"33.8,-118.15"
"34.27,-118.56"
"34.12,-118.26"
"34.17,-118.4"
"34.02,-118.29"
"34.18,-118.44"
"34.1,-118.34"
"34.24,-118.58"
"34.1,-118.4"
"34.11,-118.39"
"33.98,-118.29"
"34.2,-118.65"
"34.25,-118.54"
"33.92,-118.4"
"34.16,-118.47"
"33.86,-118.31"
"34.0,-118.46"
"34.03,-118.19"
"34.03,-118.31"
"34.18,-118.54"
"33.98,-118.44"
"33.74,-118.29"
"34.1,-118.23"
"33.79,-118.21"
"34.04,-118.36"
"33.98,-118.46"
"34.09,-118.2"
"34.45,-118.5"
"34.23,-118.5"
"33.99,-118.37"
"34.09,-118.32"
"34.17,-118.57"
"34.28,-118.5"
"34.24,-118.53"
"33.72,-118.3"
"34.17,-118.64"
"34.01,-118.19"
