Year,Unemployment_rate,Below high school,High school,College/associate degree,Bachelor's degree,zipcode
2017,3.9,0,0,0,7.1,94592
2017,6.2,0,12.2,7.2,3.5,94595
2017,4.2,12.2,1.5,4.6,3.9,94596
2017,5.6,40.6,11.3,6.8,3.5,94597
2017,5.6,7.4,1.9,7.3,4.7,94598
2017,5.4,0,28.1,3.8,4.4,94599
2017,9.2,8,10.3,9.9,6.5,94601
2017,7.1,10,12,8.6,2.6,94602
2017,10,7.7,8.1,10,7.5,94603
2017,9.8,8,11.3,8.5,7.2,94605
2017,9,10.2,6.7,9.7,7.7,94606
2017,9.3,23.3,13.1,7.8,4.8,94607
2017,6.1,8.2,10.2,11.2,3.5,94608
2017,6.6,5.4,11.9,11.1,4.4,94609
2017,4.3,10.1,15,6.7,2.1,94610
2017,4,13,4.4,4.9,3.7,94611
2017,6.7,14.6,12.5,11.8,2.7,94612
2017,10.1,0,0,3.4,0,94613
2017,4.5,8.1,2.7,9.7,3.1,94618
2017,6,10.8,11.7,5.8,2.2,94619
2017,8.7,7.1,7.6,9.6,6.2,94621
2017,5.8,2.9,2.6,13.4,4.2,94702
2017,6.7,17,1,10.4,5.9,94703
2017,8,8,10,11.6,2.9,94704
2017,4.5,0,6.7,7.8,4.2,94705
2017,4.3,0,7.7,5.3,3.4,94706
2017,3.5,14.9,0,1.9,3.5,94707
2017,3.7,17.6,7.2,10.1,2.7,94708
2017,6.2,33.8,0,2.3,6.8,94709
2017,6.9,6.4,6,10.6,6.4,94710
2017,7.7,0,0,0,0,94720
2017,8,6.4,8.1,8.9,8.1,94801
2017,7,11.4,3,9.5,4.7,94803
2017,10.4,11,12.7,11.8,3.8,94804
2017,4.9,8.4,3.6,5.1,2.6,94805
2017,7.5,6.6,6.4,9.2,3.7,94806
2017,0,0,0,0,0,94850
2017,5.3,12.4,2.9,3.4,2.3,94901
2017,4.8,23.6,5.3,9.3,1.6,94903
2017,4.5,12.3,17.2,1.4,3.5,94904
2017,5.3,0,0,8.7,4.6,94920
2017,4.3,0,0,9.9,0,94922
2017,3,0,0,0,5.2,94923
2017,2.7,0,0,0,5.5,94924
2017,4.3,0,5.3,0,3.7,94925
2017,4.3,1.4,6.2,3.5,3.4,94928
2017,0,0,0,0,0,94929
2017,4,0,7.9,4.1,2.8,94930
2017,4.7,21.1,3.1,4.7,3.5,94931
2017,0,0,0,0,0,94933
2017,0,0,0,0,0,94937
2017,4.8,0,0,0,7.1,94938
2017,3.5,0,5.7,0,3.5,94939
2017,6.9,0,0,11.4,0,94940
2017,3.4,13.9,10.6,4.8,2.7,94941
2017,5.5,2.2,5.3,4.5,3,94945
2017,2.3,16.1,0,0,1.2,94946
2017,4,17.7,0.9,1.7,4,94947
2017,3,8.6,2.1,0.9,2.3,94949
2017,0,0,0,0,0,94950
2017,6.7,0,6.5,13.4,2.9,94951
2017,5.3,2,8.5,5.8,3.1,94952
2017,4.2,2.9,7.2,3.5,3,94954
2017,0,0,0,0,0,94956
2017,9,0,0,17.6,6.9,94957
2017,5,17.9,17.2,5.5,3.4,94960
2017,4.8,0,0,0,6.3,94963
2017,0,0,0,0,0,94964
2017,5,6.5,5.9,9.2,2,94965
2017,5.2,0,0,0,10.7,94970
2017,0,0,0,0,0,94971
2017,0,0,0,0,0,94972
2017,4.9,0,0,12.4,2.9,94973
2017,6.3,5.7,10.2,0,5.5,95002
2017,4.7,11,3.7,4.6,3.3,95003
2017,5,0,14.2,3.1,9.3,95004
2017,4.8,9.7,10,3.4,0.5,95005
2017,7.3,50.5,11.4,3.4,6.6,95006
2017,6.8,0,0,18.9,0,95007
2017,3.9,12.9,5.3,3.5,2.9,95008
2017,3.6,2.7,0,2.1,1.3,95010
2017,9.2,8.8,8.1,7,17.1,95012
2017,10.5,0,0,0,26.7,95013
2017,6.2,15.9,9.2,6.4,5,95014
2017,7,16.7,16.2,0,7.1,95017
2017,6.4,0,2.1,7.2,5.8,95018
2017,4.1,2.6,5.5,4.7,0,95019
2017,5.3,6,3.8,5.3,3.4,95020
2017,8,11,8.9,6.6,5.2,95023
2017,4.9,0,0,4,4.4,95030
2017,4.2,0,1,3.9,4.6,95032
2017,6,7.1,18.7,7,3.1,95033
2017,5.9,9.4,6,7.2,4,95035
2017,4.2,4,1.2,5.4,3.5,95037
2017,12.4,20.3,0,0,0,95039
2017,38.1,47.1,63,0,0,95041
2017,6.4,7.9,2.4,0,5.9,95043
2017,9.2,9.8,14.5,3.3,7.9,95045
2017,5.1,2.8,0.2,8.1,6.8,95046
2017,3.7,3,4.3,2.8,4.5,95050
2017,4.4,3.1,2.8,5.3,4.2,95051
2017,2,0,0,0,13.5,95053
2017,3.2,4.3,4.3,0.9,3.7,95054
2017,7.1,19.7,8.6,5.7,5.1,95060
2017,5.5,11.3,1.9,3.9,5.5,95062
2017,8.6,0,0,25,2.4,95064
2017,3.2,1.7,3.3,3.8,2.9,95065
2017,5,0,4,4.2,4.2,95066
2017,4.7,0,8.7,5.4,3.7,95070
2017,6.2,10.1,3.6,10.5,2.8,95073
2017,6.2,0,0,6.9,4.2,95075
2017,7.4,8.7,6.9,4.4,7.8,95076
2017,5.8,8.5,7.7,8.2,1.6,95110
2017,7.3,6.7,6.7,8.4,7.8,95111
2017,7.1,9.5,7.5,7.4,3.3,95112
2017,3.8,0,32.8,3.7,2.1,95113
2017,7.8,6.7,10,5.9,5.1,95116
2017,6.7,12.9,9.4,3.9,4.7,95117
2017,5.1,5.1,4.1,5.5,5,95118
2017,5.3,10.8,7.6,4.4,4.8,95119
2017,3.9,3.4,0,2.8,3.5,95120
2017,6.8,8.7,5.3,8.6,3.6,95121
2017,7.6,8.5,10,5.4,4.3,95122
2017,4.6,8,5.2,4.2,3.8,95123
2017,5.5,7.8,2.9,5.3,5.3,95124
2017,5.5,7,6.9,8.7,3.4,95125
2017,6,17.5,7.8,6,3,95126
2017,6.4,8.3,8.7,4,2.4,95127
2017,4.1,4.6,6.6,4.4,2.3,95128
2017,4.4,0,6,3.4,4.4,95129
2017,3.7,2,0.8,7.4,3.3,95130
2017,5.1,9.2,11,3.4,3.7,95131
2017,6.7,6.5,11.1,5.2,4.4,95132
2017,8.9,9.9,3.7,9.3,8.7,95133
2017,3.6,1,3.6,5.7,3.5,95134
2017,5.1,6.7,3.2,9.8,3.5,95135
2017,5.9,4,8.5,5,5,95136
2017,6.4,9.1,4.8,10.4,3.2,95138
2017,6.6,26.1,0,15.5,1.4,95139
2017,0,0,0,0,0,95140
2017,6.5,8,13,4.8,4.5,95148
2017,21.8,12,13.6,26.4,0,95202
2017,15,12.3,15.8,14.8,5.8,95203
2017,11,15.3,10.3,11.2,6.1,95204
2017,13.5,15.8,11.2,9.4,8.9,95205
2017,11.6,14.6,8.9,9.8,5.3,95206
2017,11.3,7.7,14.3,12.4,4.1,95207
2017,9.9,12.6,13.3,6.3,5.3,95209
2017,16.6,16.7,18.2,14.7,9.6,95210
2017,8.3,0,0,0,0,95211
2017,9,14.9,16.1,5.4,0,95212
2017,9.2,9.5,6.3,8.7,8.5,95215
2017,7.7,11,11.6,8.7,3.9,95219
2017,7.5,5.9,16.9,3.8,0,95220
2017,3.8,8,23.4,0,0,95222
2017,8.9,0,6.1,7.8,8.2,95223
2017,0,0,0,0,0,95224
2017,0,0,0,0,0,95225
2017,0,0,0,0,0,95226
2017,5.4,0,0,21.9,0,95227
2017,7.1,0,9.4,4.1,2.6,95228
2017,0,0,0,0,0,95230
2017,15.5,32.1,5,19.3,0,95231
2017,0,0,0,0,0,95232
2017,15.7,0,0,30.7,12,95233
2017,0,0,0,0,0,95234
2017,10.2,21.4,19.5,2.8,0,95236
2017,8.5,0,9.3,12,2.8,95237
2017,8.2,10.7,8.8,7.7,4.6,95240
2017,4.4,3.4,6.5,2.4,2.1,95242
2017,15.6,0,28.3,22.9,0,95245
2017,23.1,0,56.5,18.6,0,95246
2017,9.3,35.3,6.9,5.5,8.5,95247
2017,0,0,0,0,0,95248
2017,4.6,36.1,0,5.3,3.1,95249
2017,0,0,0,0,0,95250
2017,0,0,0,0,0,95251
2017,6,16.5,7.7,4.2,0,95252
2017,0,0,0,0,0,95254
2017,16.5,0,37.2,0,0,95255
2017,14.1,0,0,32.3,0,95257
2017,6.5,31.3,0,2.3,2.5,95258
2017,11,14.5,9.3,9.6,4.8,95301
2017,12,6.6,10.3,23,0,95303
2017,6.8,12.9,8.8,7.4,0.6,95304
2017,100,0,100,0,0,95305
2017,0,0,0,0,0,95306
2017,13,14.1,15.2,11.2,6,95307
2017,13.6,71.8,10,8.6,12.2,95310
2017,11.5,0,26.8,6.1,0,95311
2017,9.1,0,22.7,13,0,95312
2017,7.1,12.7,14.3,0,0,95313
2017,0,0,0,0,0,95314
2017,10.2,14.8,5.5,5.6,3.2,95315
2017,5.8,6.4,2.5,10.2,0.8,95316
2017,12.7,14,7.5,26.1,0,95317
2017,6.3,0,0,20.8,0,95318
2017,17.1,0,12,46.6,0,95319
2017,2.9,0,4.4,2,0,95320
2017,7.9,21.9,16.8,3,3.1,95321
2017,15.6,15.5,3.5,10,0,95322
2017,8.1,10.8,10,6.2,0,95323
2017,2.6,2.2,0,8.7,0,95324
2017,0,0,0,0,0,95325
2017,10,22,7.7,6.8,3,95326
2017,10.4,0,12.1,8,13.7,95327
2017,14.2,16.5,14.4,0,11.6,95328
2017,9.6,1.9,19,5.8,5.8,95329
2017,8,9.4,10.7,8.4,3.8,95330
2017,16.7,19.6,11.1,19.8,0,95333
2017,8.3,10.4,5.6,6.9,6.9,95334
2017,28.8,0,0,0,100,95335
2017,10,14.4,10,7.6,4.3,95336
2017,8.5,15,6.9,6.9,4.1,95337
2017,9.8,2.6,9.1,12.1,2.8,95338
2017,14.4,19.6,15,11,8.4,95340
2017,14.2,11.9,11.7,8.4,13.9,95341
2017,33.2,0,62.9,0,71.4,95345
2017,23.3,48.8,51.3,13.8,0,95346
2017,14.4,11.9,17.5,15.6,5.5,95348
2017,11.2,20.3,10.9,10,5.7,95350
2017,14.8,18.4,14.2,11.8,5.6,95351
2017,15.3,22,14.8,13.5,4.8,95354
2017,8.4,18,8.9,5.6,4.4,95355
2017,7.5,21.4,9.6,5.1,1.5,95356
2017,11,20.3,8,9.8,1.3,95357
2017,16.1,19,13.2,14.6,6.4,95358
2017,10.9,4.4,14.1,7.7,9,95360
2017,10.4,15.3,10.6,10.7,4.1,95361
2017,10.5,14.2,10.7,7.1,2.8,95363
2017,0,0,0,0,0,95364
2017,19.2,19.8,25,18.6,7.8,95365
2017,5.3,13,8.6,3.5,2.7,95366
2017,8.4,12,7.3,6.5,3,95367
2017,7.9,19.1,7.5,2.6,3.5,95368
2017,10,16.8,0,0,4.7,95369
2017,7.3,14.5,9.9,7.6,2.4,95370
2017,10.2,0,5.4,10.2,25.7,95372
2017,18.6,7.7,23.9,19,0,95374
2017,0,0,0,0,0,95375
2017,7,5.9,7.9,7,4,95376
2017,5.8,15.1,5.2,3,7.3,95377
2017,6,14.3,6.9,5.9,0,95379
2017,11.8,20,10.6,9.2,6.1,95380
2017,8,21.7,9.7,8.9,3.7,95382
2017,2.7,0,10.8,0,0,95383
2017,15.8,30.1,0,17,0,95385
2017,15.8,18.8,20.9,12,3.2,95386
2017,24.5,27.8,30.6,0,0,95387
2017,18.2,25.7,13.8,8.3,8.7,95388
2017,7.7,0,6.4,4.8,7.8,95389
2017,5.8,0,10.2,0,1.2,95391
2017,5.9,10.7,5.4,4.5,5.1,95401
2017,5,3.4,5.6,4.4,4,95403
2017,6.3,9.5,4.9,5.1,6.1,95404
2017,4.8,13.3,4.1,7.2,2.5,95405
2017,7.7,9.5,6.3,7,5.2,95407
2017,4.5,0,8.4,5.4,3.8,95409
2017,9.7,0,30.2,1.4,0,95410
2017,7.2,20,9.5,9.4,0,95412
2017,15.4,6,9,6.7,0,95415
2017,14.4,0,0,100,0,95417
2017,0,0,0,0,0,95420
2017,5.5,5.2,0,8.1,8.6,95421
2017,15.1,18,15.6,14.8,6.8,95422
2017,16.5,0,23.4,22.6,6.7,95423
2017,4.8,12.5,0,3.9,4.5,95425
2017,7.9,0,0,5.4,38.4,95426
2017,4.9,100,0,0,0,95427
2017,14.6,27.4,10.2,9,13.7,95428
2017,0,0,0,0,0,95429
2017,0,0,0,0,0,95430
2017,0,0,0,0,0,95431
2017,0,0,0,0,0,95432
2017,0,0,0,0,0,95435
2017,5.6,12.5,13.7,3.6,1.7,95436
2017,7.2,5.3,7.4,9.2,3.3,95437
2017,27.8,100,0,0,0,95439
2017,3.5,7,0,1.6,5.2,95441
2017,1.2,0,0,0,3.2,95442
2017,0,0,0,0,0,95443
2017,18.7,0,56.4,0,15.9,95444
2017,0,0,0,0,0,95445
2017,5.3,0,8.4,5,1.3,95446
2017,5.9,4.9,8,5.8,4,95448
2017,10.4,25,8.5,8.2,6.7,95449
2017,21.1,0,21.7,21.1,7.7,95450
2017,8.4,15.7,9.3,9.5,2.7,95451
2017,0,0,0,0,0,95452
2017,7.6,10.1,2.2,9,8.5,95453
2017,20.3,64.9,41.7,13.2,1.4,95454
2017,3.6,0,0,10.8,0,95456
2017,12.3,0,22.2,17,0,95457
2017,7.1,18.7,3.2,5.5,0,95458
2017,17.5,41.7,5.3,3.9,27.3,95459
2017,0,0,0,0,0,95460
2017,5.2,0,11.9,3.8,0,95461
2017,18.5,0,44.7,11.9,0,95462
2017,0,0,0,0,0,95463
2017,8.1,7.8,8.1,9.6,0,95464
2017,7.5,0,11.8,12,4.3,95465
2017,9.5,25,17.9,0,0,95466
2017,4.8,0,7.7,5.3,0,95467
2017,11.7,7,7.2,2.6,0,95468
2017,13.7,5.4,28.1,6.6,0,95469
2017,6.9,9.5,9.5,4.9,0.9,95470
2017,24.7,0,100,32,0,95471
2017,6,9.1,3.7,5.7,4.9,95472
2017,6.3,6.9,9.5,5.2,4.3,95476
2017,10.4,22,9.3,7.4,4.3,95482
2017,6.4,0,9.5,7.3,13.1,95485
2017,0,0,0,0,0,95486
2017,0,0,0,0,0,95488
2017,13.4,24.7,21.9,9.7,9.2,95490
2017,5.5,5.8,5.7,2.9,5.1,95492
2017,0,0,0,0,0,95493
2017,13.2,0,32.1,0,0,95494
2017,0,0,0,0,0,95497
2017,7.5,3,8.7,8.2,6.8,95501
2017,6.6,26.8,7.4,4.8,4.3,95503
2017,68.4,0,79.6,0,0,95511
2017,0,0,0,0,0,95514
2017,7.8,9.8,3.5,6.2,7.4,95519
2017,10.5,4.8,16.1,8,5.5,95521
2017,3.2,0,0,8.9,0,95524
2017,12.3,47.8,1.8,7.2,9.4,95525
2017,13.7,0,0,20.7,0,95526
2017,27.5,65.4,8.3,0,0,95527
2017,2.6,0,7.2,0.9,0,95528
2017,9.9,20.4,13.3,7.2,1.5,95531
2017,2.4,15.4,0,3.7,2,95536
2017,0,0,0,0,0,95537
2017,8.2,18.3,7.3,6.1,3.8,95540
2017,4.3,4.5,1.1,7.8,0,95542
2017,0,0,0,0,0,95543
2017,0,0,0,0,0,95545
2017,12.5,47.1,14.1,20.6,0,95546
2017,2.2,0,1.8,1.8,6.6,95547
2017,15.6,15,16.4,6.8,6.7,95548
2017,3.6,0,6.5,4.5,0,95549
2017,6.5,0,0,50,0,95550
2017,10.7,21,6.5,15.1,0,95551
2017,25.5,0,0,54,0,95552
2017,4.8,0,0,0,20.6,95553
2017,14.6,52,0,0,0,95554
2017,4.1,0,0,3.3,0,95555
2017,5,0,0,14.6,0,95556
2017,1.1,0,5.3,0,0,95558
2017,0,0,0,0,0,95559
2017,5.4,0,0,14.2,0,95560
2017,5.7,5.3,10,5.7,2.3,95562
2017,12,92.9,12.1,0,0,95563
2017,8.1,50,7.8,0,0,95564
2017,6.7,0,5,2.3,0,95565
2017,10.5,3.4,0,7.6,0,95567
2017,23,15,40,27.1,0,95568
2017,0,0,0,0,0,95569
2017,6.3,0,2.1,10.9,5.5,95570
2017,15.2,0,53.3,0,0,95571
2017,6,0,68.4,0,0,95573
2017,0,0,0,0,0,95585
2017,0,0,0,0,0,95587
2017,12.5,0,22.6,0,10.7,95589
2017,0,0,0,0,0,95595
2017,22.8,0,56.3,0,19,95601
2017,5.8,9.9,8.4,2.8,5.5,95602
2017,4.6,5.3,5,4.6,2.4,95603
2017,0,0,0,0,0,95604
2017,12.2,18.4,14.4,6,9.5,95605
2017,10.2,0,47.4,0,0,95606
2017,0,0,0,0,0,95607
2017,10.6,16.7,9.4,9.7,8.3,95608
2017,7.2,12.2,9.9,5.6,3.4,95610
2017,1.6,0,0,0,6.4,95612
2017,4.3,0,2.6,3.1,5.6,95614
2017,12.2,0,0,37.7,8.7,95615
2017,5.9,9.4,11.7,13.3,2.9,95616
2017,4.8,5,5,11,3.1,95618
2017,12,33.8,6.3,5.2,7.2,95619
2017,8.7,14.1,11.6,6.4,4.6,95620
2017,7.3,10,4.5,8.1,3.5,95621
2017,3.3,0,0,6.9,0,95623
2017,7,13.9,4.5,7.9,3.6,95624
2017,36,0,36,0,0,95625
2017,3.8,15.6,2.3,2.5,0,95626
2017,9.8,7.9,10.8,9.3,4.5,95627
2017,7.4,22.7,8.2,5.4,6.7,95628
2017,0,0,0,0,0,95629
2017,4,10,7.6,4.7,1.8,95630
2017,12.9,0,15.2,8.5,15.6,95631
2017,7.5,5.9,8.9,6.3,4,95632
2017,6.8,0,1.4,7.3,3.1,95633
2017,11.4,10.6,5.1,14.9,0,95634
2017,3.9,0,12.7,0,0,95635
2017,42.9,0,0,57.3,17.3,95636
2017,20.5,0,0,52.5,0,95637
2017,5.2,0,0,9.1,1.3,95638
2017,0,0,0,0,0,95639
2017,12.8,0,16.3,6.7,1.8,95640
2017,8.6,8,5.1,10.2,0,95641
2017,4.8,15.6,5.8,2.3,2.9,95642
2017,12.5,24.7,4,6.2,0,95645
2017,7.3,0,15.4,0,0,95646
2017,5,4.2,5.2,5.5,3.1,95648
2017,5,0,0,5.7,4.8,95650
2017,6.3,0,0,11.1,0,95651
2017,26.8,100,36,14.4,0,95652
2017,13.6,6.5,0,30.6,0,95653
2017,11.4,0,14,14.9,9.2,95655
2017,5.2,0,7.8,5.7,4.1,95658
2017,6,0,6.2,7.7,8.2,95659
2017,7.1,13.7,6.5,6.4,2.2,95660
2017,5.6,12.5,9.5,3.3,4.6,95661
2017,5.6,12.6,6.8,5.1,1.4,95662
2017,2.1,0,8.2,0,1.2,95663
2017,0,0,0,0,0,95664
2017,8.7,0,11.8,14.9,0,95665
2017,10.4,0,21.4,8.4,2.3,95666
2017,8.6,18,8,9.1,4.4,95667
2017,5.3,19.4,14.2,0,0,95668
2017,4.7,6.1,7.1,1.1,0,95669
2017,9.3,9,11.8,10.3,2.9,95670
2017,4.7,0,1.7,7.2,2.9,95672
2017,6.6,14.8,5.5,7,0.5,95673
2017,3.7,5.6,0,2.4,5.3,95674
2017,36.9,100,0,0,0,95675
2017,6,15.6,8.5,5.8,5,95677
2017,5.8,11.7,5.6,6,4,95678
2017,0,0,0,0,0,95679
2017,0,0,0,0,0,95680
2017,10,0,0,24.1,0,95681
2017,6.8,20.5,9.9,8.4,2.8,95682
2017,1.8,0,10.7,2.2,0,95683
2017,10.7,0,20.7,11.4,0,95684
2017,3.2,1.6,5.2,5,1.5,95685
2017,13.8,24,8,9.4,0,95686
2017,6.5,10.4,8.3,5.3,3.5,95687
2017,6.6,1.3,9.3,5.5,3.7,95688
2017,28.1,0,70.1,24.8,0,95689
2017,10.6,3.3,4.3,3.8,9.3,95690
2017,5.8,15.3,11.3,3.1,4.4,95691
2017,10.2,8.6,7.3,2.8,8.4,95692
2017,5.5,0,6.3,6.6,0,95693
2017,8.3,1.5,16,9.6,2.2,95694
2017,7.3,6.2,7.6,7.3,3.1,95695
2017,5.6,37,0,0,0,95697
2017,0,0,0,0,0,95698
2017,0,0,0,0,0,95699
2017,11.7,0,0,10.3,9.5,95701
2017,6.9,0,0,0,26.1,95703
2017,7,0,20.4,4.5,0,95709
2017,6.1,60.5,5.7,3,0,95713
2017,7.5,0,60,0,0,95714
2017,0,0,0,0,0,95715
2017,0,0,0,0,0,95717
2017,0,0,0,0,0,95720
2017,0,0,0,0,0,95721
2017,4.2,0,6.3,8.9,0,95722
2017,0,0,0,0,0,95724
2017,7,25.7,11.7,2.9,4.1,95726
2017,0,0,0,0,0,95728
2017,0,0,0,0,0,95735
2017,16.2,0,40.5,0,0,95736
2017,7.7,0,5.5,7.1,6.4,95742
2017,5.2,0,3.8,7.3,3.1,95746
2017,5.2,10.8,3.3,5.1,3,95747
2017,5.6,8.2,8.9,8.4,2.3,95757
2017,8,6.7,13.5,9.1,4,95758
2017,6.1,8.3,6.9,8.8,3.6,95762
2017,3.4,0,6.3,2.8,3.1,95765
2017,4.7,5.4,7,2.6,2,95776
2017,5.7,9.5,17.4,4.8,2.4,95811
2017,8,11.7,19.3,10.8,5.2,95814
2017,16.7,13.9,17,16.9,9,95815
2017,5.5,25.5,19.6,8,2.2,95816
2017,5.6,14.3,6.2,6,3.9,95817
2017,8,30.8,13.3,13,2.9,95818
2017,6,0,7.5,9.8,2.8,95819
2017,10.2,13.8,14.3,6.5,5.1,95820
2017,12.2,26.7,10.1,12.8,3.6,95821
2017,10,12.3,10.8,10.3,4.1,95822
2017,11.7,12.4,8.5,10.4,6.7,95823
2017,13.8,12.9,15.4,13.7,11.9,95824
2017,12.9,14.5,20.2,15.3,6.5,95825
2017,7.9,10.8,9.4,7,4.2,95826
2017,8.8,16.3,12.8,6.9,3.4,95827
2017,11.1,13.1,8.7,10.2,5,95828
2017,6.6,8.5,7.7,5.4,3.6,95829
2017,11.5,0,0,23.6,0,95830
2017,6,18.6,7.8,5.1,2.4,95831
2017,13.6,17,11.7,9.8,0,95832
2017,8.1,7.8,12.4,6.3,4.4,95833
2017,6.7,13.1,6,7.6,4.1,95834
2017,4.9,3,3.8,7.2,3.4,95835
2017,0,0,0,0,0,95837
2017,9.5,8.5,8.8,6.9,4.9,95838
2017,6.2,1.1,5.1,8.3,2,95841
2017,9.6,8.9,8.5,7.7,8,95842
2017,6.4,4,5,6.2,1.5,95843
2017,6.5,10.9,16,9.3,2.5,95864
2017,11.2,15.6,9.1,7.2,2.1,95901
2017,15,100,50,0,6.9,95903
2017,0,0,0,0,0,95910
2017,9.1,14,3,11.8,5.3,95912
2017,6.5,0,9.8,0,0,95914
2017,0,0,0,0,0,95915
2017,22.5,18.8,40.4,10.4,0,95916
2017,9.3,9.4,5.1,10.7,0,95917
2017,4.7,0,14.1,0,0,95918
2017,0,0,0,0,0,95919
2017,0,0,0,0,0,95920
2017,6.3,0,18.2,0,20.9,95922
2017,0,0,0,0,0,95923
2017,0,0,0,0,0,95925
2017,8,19.7,7.3,5.3,3.6,95926
2017,8.7,4,11.5,6.7,7,95928
2017,35.6,100,33.3,0,0,95930
2017,4.9,1.5,11.2,3.5,1.7,95932
2017,0,0,0,0,0,95934
2017,0,0,0,0,0,95935
2017,0,0,0,0,0,95936
2017,15.1,29,19.1,9.8,0,95937
2017,4.6,19.9,10.6,4.5,0,95938
2017,21.7,0,22.8,0,0,95939
2017,13,0,19.8,0,0,95941
2017,6.2,0,38.6,0,0,95942
2017,9.8,0,39.7,3.8,0,95943
2017,0,0,0,0,0,95944
2017,8,19.4,4.9,7,7.1,95945
2017,7.8,11.9,8.1,1.7,0,95946
2017,4.2,0,4.7,5.5,0,95947
2017,12.1,25.8,12.1,4.8,0,95948
2017,6.5,12.9,9.6,2.6,3.4,95949
2017,19,18.3,0,35,0,95950
2017,2,0,5.1,0,0,95951
2017,8.5,8.5,7.8,7.5,2.9,95953
2017,6.8,5.7,13.5,3,0,95954
2017,7.4,17.9,0,11.1,0,95955
2017,16.3,0,0,25.5,0,95956
2017,5.5,4.9,5.4,0,5.8,95957
2017,10,12.7,7,9.8,8.1,95959
2017,9.5,100,6.5,0,0,95960
2017,8.8,7.5,8.3,12.6,0.8,95961
2017,0,0,0,0,0,95962
2017,9.9,5.5,2.6,9.5,7.8,95963
2017,12.7,13.5,13,10.3,3.2,95965
2017,9.3,13.2,12.3,5.9,7.8,95966
2017,16.2,8.3,7,16.7,44.4,95968
2017,8.3,13,9.9,6.3,3.1,95969
2017,12.5,31.6,5.9,0,31.4,95970
2017,8.3,46.2,9.5,4.1,6,95971
2017,5.6,2.6,5.8,5,5.1,95973
2017,0,0,0,0,0,95974
2017,3.6,0,0,10.6,0,95975
2017,1.2,0,0.5,2.3,0,95977
2017,0,0,0,0,0,95978
2017,8.6,0,23.7,0,0,95979
2017,0,0,0,0,0,95981
2017,3.4,7.9,1.1,0,0,95982
2017,17.7,0,50,0,0,95983
2017,0,0,0,0,0,95984
2017,0,0,0,0,0,95986
2017,4.6,9.1,5.7,0,0,95987
2017,7.7,2.6,17.9,5.9,8.5,95988
2017,10.1,16.3,8.9,7.4,4.5,95991
2017,10.2,21.5,9.2,6.2,6,95993
2017,5.9,8,7.6,5.6,3.8,96001
2017,6.8,14.7,8.3,4.4,3.8,96002
2017,5.9,12.8,6.4,5.1,4.4,96003
2017,0,0,0,0,0,96006
2017,7.5,6.6,6.9,7.4,5.2,96007
2017,2.2,0,0,1.5,0,96008
2017,10.6,100,0,0,0,96009
2017,7.2,0,11.1,15.4,0,96010
2017,0,0,0,0,0,96011
2017,4.6,5.4,10.9,2.8,0,96013
2017,0,0,0,0,0,96014
2017,0,0,0,0,0,96015
2017,0,0,0,0,0,96016
2017,7.9,0,0,13.6,0,96017
2017,6.7,10.9,7.4,4.3,5.1,96019
2017,7.6,0,4.4,11.9,3.4,96020
2017,12,9.5,16.6,12.8,5.1,96021
2017,5.5,16,6.8,1.2,1.7,96022
2017,18.8,0,36.8,24.4,33.3,96023
2017,7,0,8.3,10.9,0,96024
2017,6.3,52.6,10.7,3.7,1.5,96025
2017,9.3,21.8,9.3,9,0.5,96027
2017,6.3,0,0,0,0,96028
2017,7.7,0,17.4,0,0,96029
2017,13.9,0,0,9.1,23.5,96031
2017,7,0,6.4,12.6,0,96032
2017,7.7,29.4,4,7.7,5.6,96033
2017,44.4,100,10,74.4,0,96034
2017,6,11.8,3.4,6.4,0,96035
2017,20.3,0,7.5,11.1,0,96037
2017,12.1,43.3,7.9,0,0,96038
2017,10.2,12.7,0,18.8,9,96039
2017,38.3,38.9,0,0,100,96040
2017,1.9,0,0,4.8,0,96041
2017,15.2,53.3,14,2,21.6,96044
2017,0,0,0,0,0,96046
2017,5.4,0,0,5.4,0,96047
2017,5.3,0,0,16,0,96048
2017,0,0,0,0,0,96049
2017,10.3,0,50,6.9,0,96050
2017,9,0,0,15.4,0,96051
2017,5.1,100,5.7,5.8,0,96052
2017,0,0,0,0,0,96054
2017,10.9,27.7,3.5,11.7,6.5,96055
2017,8.8,7.7,12,15.1,0,96056
2017,15.4,10,13.2,15,22.5,96057
2017,17.8,21.6,20,0,22.2,96058
2017,4,0,22.5,0,0,96059
2017,0,0,0,0,0,96061
2017,4.8,0,26.2,0,0,96062
2017,33.3,0,69.6,0,6.5,96063
2017,9.8,10.9,14.4,5.9,5.3,96064
2017,2.6,25,0,0,0,96065
2017,3.6,12.4,0,1,5.5,96067
2017,0,0,0,0,0,96068
2017,18.2,37.5,9.7,23.4,14.8,96069
2017,0,0,0,0,0,96071
2017,4.1,20,0,6.5,1.4,96073
2017,6.1,0,50,0,0,96074
2017,0,0,0,0,0,96075
2017,29.4,0,100,0,0,96076
2017,9.5,13.6,9.6,10.7,0.5,96080
2017,9.4,0,12.5,13.3,0,96084
2017,7.1,0,0,100,0,96085
2017,8.8,0,4.3,8.3,22.2,96086
2017,17.8,0,53.7,0,9.1,96087
2017,6.8,0,19.3,1.6,9,96088
2017,16.1,20.8,11.8,12.7,8.3,96090
2017,2.2,0,14,0,0,96091
2017,0,0,0,0,0,96092
